Date,Time,Stock Name,Last Traded Quantity,cumulative_volume
2024-04-22,09:15:07,ABC,56427,56427.0
2024-04-22,09:15:08,ABC,0,56427.0
2024-04-22,09:15:09,ABC,0,56427.0
2024-04-22,09:15:10,ABC,0,56427.0
2024-04-22,09:15:11,ABC,0,56427.0
2024-04-22,09:15:12,ABC,0,56427.0
2024-04-22,09:15:13,ABC,0,56427.0
2024-04-22,09:15:14,ABC,0,56427.0
2024-04-22,09:15:15,ABC,7286,63713.0
2024-04-22,09:15:16,ABC,0,63713.0
2024-04-22,09:15:17,ABC,0,63713.0
2024-04-22,09:15:18,ABC,0,63713.0
2024-04-22,09:15:19,ABC,0,63713.0
2024-04-22,09:15:20,ABC,0,63713.0
2024-04-22,09:15:21,ABC,0,63713.0
2024-04-22,09:15:22,ABC,0,63713.0
2024-04-22,09:15:23,ABC,13988,77701.0
2024-04-22,09:15:24,ABC,0,77701.0
2024-04-22,09:15:25,ABC,0,77701.0
2024-04-22,09:15:26,ABC,0,77701.0
2024-04-22,09:15:27,ABC,0,77701.0
2024-04-22,09:15:28,ABC,0,77701.0
2024-04-22,09:15:29,ABC,0,77701.0
2024-04-22,09:15:30,ABC,9402,87103.0
2024-04-22,09:15:31,ABC,0,87103.0
2024-04-22,09:15:32,ABC,0,87103.0
2024-04-22,09:15:33,ABC,0,87103.0
2024-04-22,09:15:34,ABC,0,87103.0
2024-04-22,09:15:35,ABC,0,87103.0
2024-04-22,09:15:36,ABC,0,87103.0
2024-04-22,09:15:37,ABC,12666,99769.0
2024-04-22,09:15:38,ABC,0,99769.0
2024-04-22,09:15:39,ABC,0,99769.0
2024-04-22,09:15:40,ABC,0,99769.0
2024-04-22,09:15:41,ABC,0,99769.0
2024-04-22,09:15:42,ABC,0,99769.0
2024-04-22,09:15:43,ABC,0,99769.0
2024-04-22,09:15:44,ABC,24568,124337.0
2024-04-22,09:15:45,ABC,0,124337.0
2024-04-22,09:15:46,ABC,0,124337.0
2024-04-22,09:15:47,ABC,0,124337.0
2024-04-22,09:15:48,ABC,0,124337.0
2024-04-22,09:15:49,ABC,0,124337.0
2024-04-22,09:15:50,ABC,5540,129877.0
2024-04-22,09:15:51,ABC,0,129877.0
2024-04-22,09:15:52,ABC,0,129877.0
2024-04-22,09:15:53,ABC,0,129877.0
2024-04-22,09:15:54,ABC,0,129877.0
2024-04-22,09:15:55,ABC,0,129877.0
2024-04-22,09:15:56,ABC,0,129877.0
2024-04-22,09:15:57,ABC,4828,134705.0
2024-04-22,09:15:58,ABC,0,134705.0
2024-04-22,09:15:59,ABC,0,134705.0
2024-04-22,09:16:00,ABC,0,134705.0
2024-04-22,09:16:01,ABC,0,134705.0
2024-04-22,09:16:02,ABC,0,134705.0
2024-04-22,09:16:03,ABC,8758,143463.0
2024-04-22,09:16:04,ABC,0,143463.0
2024-04-22,09:16:05,ABC,0,143463.0
2024-04-22,09:16:06,ABC,2225,145688.0
2024-04-22,09:16:07,ABC,962,146650.0
2024-04-22,09:16:08,ABC,711,147361.0
2024-04-22,09:16:09,ABC,1965,149326.0
2024-04-22,09:16:10,ABC,1746,151072.0
2024-04-22,09:16:11,ABC,412,151484.0
2024-04-22,09:16:12,ABC,1562,153046.0
2024-04-22,09:16:13,ABC,1073,154119.0
2024-04-22,09:16:14,ABC,1261,155380.0
2024-04-22,09:16:15,ABC,21,155401.0
2024-04-22,09:16:16,ABC,1799,157200.0
2024-04-22,09:16:17,ABC,2955,160155.0
2024-04-22,09:16:18,ABC,1580,161735.0
2024-04-22,09:16:19,ABC,650,162385.0
2024-04-22,09:16:20,ABC,1191,163576.0
2024-04-22,09:16:21,ABC,1040,164616.0
2024-04-22,09:16:22,ABC,1534,166150.0
2024-04-22,09:16:23,ABC,1137,167287.0
2024-04-22,09:16:24,ABC,767,168054.0
2024-04-22,09:16:25,ABC,1654,169708.0
2024-04-22,09:16:26,ABC,288,169996.0
2024-04-22,09:16:27,ABC,260,170256.0
2024-04-22,09:16:28,ABC,2904,173160.0
2024-04-22,09:16:29,ABC,3685,176845.0
2024-04-22,09:16:30,ABC,1218,178063.0
2024-04-22,09:16:31,ABC,1388,179451.0
2024-04-22,09:16:32,ABC,4377,183828.0
2024-04-22,09:16:33,ABC,680,184508.0
2024-04-22,09:16:34,ABC,524,185032.0
2024-04-22,09:16:35,ABC,1495,186527.0
2024-04-22,09:16:36,ABC,205,186732.0
2024-04-22,09:16:37,ABC,7470,194202.0
2024-04-22,09:16:38,ABC,150,194352.0
2024-04-22,09:16:39,ABC,623,194975.0
2024-04-22,09:16:40,ABC,176,195151.0
2024-04-22,09:16:41,ABC,536,195687.0
2024-04-22,09:16:42,ABC,1052,196739.0
2024-04-22,09:16:43,ABC,1548,198287.0
2024-04-22,09:16:44,ABC,316,198603.0
2024-04-22,09:16:45,ABC,2655,201258.0
2024-04-22,09:16:46,ABC,1915,203173.0
2024-04-22,09:16:47,ABC,716,203889.0
2024-04-22,09:16:48,ABC,2325,206214.0
2024-04-22,09:16:49,ABC,1000,207214.0
2024-04-22,09:16:50,ABC,105,207319.0
2024-04-22,09:16:51,ABC,104,207423.0
2024-04-22,09:16:52,ABC,1056,208479.0
2024-04-22,09:16:53,ABC,15,208494.0
2024-04-22,09:16:54,ABC,1189,209683.0
2024-04-22,09:16:55,ABC,200,209883.0
2024-04-22,09:16:56,ABC,57,209940.0
2024-04-22,09:16:57,ABC,366,210306.0
2024-04-22,09:16:58,ABC,150,210456.0
2024-04-22,09:16:59,ABC,40,210496.0
2024-04-22,09:17:00,ABC,212,210708.0
2024-04-22,09:17:01,ABC,1711,212419.0
2024-04-22,09:17:02,ABC,101,212520.0
2024-04-22,09:17:03,ABC,560,213080.0
2024-04-22,09:17:04,ABC,5564,218644.0
2024-04-22,09:17:05,ABC,0,218644.0
2024-04-22,09:17:06,ABC,480,219124.0
2024-04-22,09:17:07,ABC,51,219175.0
2024-04-22,09:17:08,ABC,0,219175.0
2024-04-22,09:17:09,ABC,1386,220561.0
2024-04-22,09:17:10,ABC,322,220883.0
2024-04-22,09:17:11,ABC,5925,226808.0
2024-04-22,09:17:12,ABC,4280,231088.0
2024-04-22,09:17:13,ABC,743,231831.0
2024-04-22,09:17:14,ABC,99,231930.0
2024-04-22,09:17:15,ABC,0,231930.0
2024-04-22,09:17:16,ABC,657,232587.0
2024-04-22,09:17:17,ABC,3606,236193.0
2024-04-22,09:17:18,ABC,1338,237531.0
2024-04-22,09:17:19,ABC,727,238258.0
2024-04-22,09:17:20,ABC,1860,240118.0
2024-04-22,09:17:21,ABC,1198,241316.0
2024-04-22,09:17:22,ABC,1275,242591.0
2024-04-22,09:17:23,ABC,2263,244854.0
2024-04-22,09:17:24,ABC,1673,246527.0
2024-04-22,09:17:25,ABC,965,247492.0
2024-04-22,09:17:26,ABC,1886,249378.0
2024-04-22,09:17:27,ABC,1011,250389.0
2024-04-22,09:17:28,ABC,540,250929.0
2024-04-22,09:17:29,ABC,351,251280.0
2024-04-22,09:17:30,ABC,11136,262416.0
2024-04-22,09:17:31,ABC,40,262456.0
2024-04-22,09:17:32,ABC,2604,265060.0
2024-04-22,09:17:33,ABC,520,265580.0
2024-04-22,09:17:34,ABC,378,265958.0
2024-04-22,09:17:35,ABC,862,266820.0
2024-04-22,09:17:36,ABC,1090,267910.0
2024-04-22,09:17:37,ABC,660,268570.0
2024-04-22,09:17:38,ABC,135,268705.0
2024-04-22,09:17:39,ABC,824,269529.0
2024-04-22,09:17:40,ABC,767,270296.0
2024-04-22,09:17:41,ABC,285,270581.0
2024-04-22,09:17:42,ABC,5992,276573.0
2024-04-22,09:17:43,ABC,116,276689.0
2024-04-22,09:17:44,ABC,1275,277964.0
2024-04-22,09:17:45,ABC,521,278485.0
2024-04-22,09:17:46,ABC,754,279239.0
2024-04-22,09:17:47,ABC,429,279668.0
2024-04-22,09:17:48,ABC,7,279675.0
2024-04-22,09:17:49,ABC,1307,280982.0
2024-04-22,09:17:50,ABC,310,281292.0
2024-04-22,09:17:51,ABC,2097,283389.0
2024-04-22,09:17:52,ABC,182,283571.0
2024-04-22,09:17:53,ABC,17,283588.0
2024-04-22,09:17:54,ABC,310,283898.0
2024-04-22,09:17:55,ABC,321,284219.0
2024-04-22,09:17:56,ABC,1042,285261.0
2024-04-22,09:17:57,ABC,220,285481.0
2024-04-22,09:17:58,ABC,11896,297377.0
2024-04-22,09:17:59,ABC,1360,298737.0
2024-04-22,09:18:00,ABC,16,298753.0
2024-04-22,09:18:01,ABC,2070,300823.0
2024-04-22,09:18:02,ABC,286,301109.0
2024-04-22,09:18:03,ABC,22037,323146.0
2024-04-22,09:18:04,ABC,399,323545.0
2024-04-22,09:18:05,ABC,4147,327692.0
2024-04-22,09:18:06,ABC,0,327692.0
2024-04-22,09:18:07,ABC,1760,329452.0
2024-04-22,09:18:08,ABC,318,329770.0
2024-04-22,09:18:09,ABC,340,330110.0
2024-04-22,09:18:10,ABC,124,330234.0
2024-04-22,09:18:11,ABC,291,330525.0
2024-04-22,09:18:12,ABC,222,330747.0
2024-04-22,09:18:13,ABC,100,330847.0
2024-04-22,09:18:14,ABC,1264,332111.0
2024-04-22,09:18:15,ABC,1422,333533.0
2024-04-22,09:18:16,ABC,487,334020.0
2024-04-22,09:18:17,ABC,379,334399.0
2024-04-22,09:18:18,ABC,1052,335451.0
2024-04-22,09:18:19,ABC,296,335747.0
2024-04-22,09:18:20,ABC,435,336182.0
2024-04-22,09:18:21,ABC,514,336696.0
2024-04-22,09:18:22,ABC,55,336751.0
2024-04-22,09:18:23,ABC,4607,341358.0
2024-04-22,09:18:24,ABC,531,341889.0
2024-04-22,09:18:25,ABC,1239,343128.0
2024-04-22,09:18:26,ABC,581,343709.0
2024-04-22,09:18:27,ABC,541,344250.0
2024-04-22,09:18:28,ABC,400,344650.0
2024-04-22,09:18:29,ABC,321,344971.0
2024-04-22,09:18:30,ABC,1128,346099.0
2024-04-22,09:18:31,ABC,1631,347730.0
2024-04-22,09:18:32,ABC,859,348589.0
2024-04-22,09:18:33,ABC,1017,349606.0
2024-04-22,09:18:34,ABC,476,350082.0
2024-04-22,09:18:35,ABC,632,350714.0
2024-04-22,09:18:36,ABC,1761,352475.0
2024-04-22,09:18:37,ABC,528,353003.0
2024-04-22,09:18:38,ABC,1054,354057.0
2024-04-22,09:18:39,ABC,360,354417.0
2024-04-22,09:18:40,ABC,593,355010.0
2024-04-22,09:18:41,ABC,3529,358539.0
2024-04-22,09:18:42,ABC,370,358909.0
2024-04-22,09:18:43,ABC,4248,363157.0
2024-04-22,09:18:44,ABC,2526,365683.0
2024-04-22,09:18:45,ABC,278,365961.0
2024-04-22,09:18:46,ABC,479,366440.0
2024-04-22,09:18:47,ABC,140,366580.0
2024-04-22,09:18:48,ABC,736,367316.0
2024-04-22,09:18:49,ABC,309,367625.0
2024-04-22,09:18:50,ABC,453,368078.0
2024-04-22,09:18:51,ABC,770,368848.0
2024-04-22,09:18:52,ABC,72,368920.0
2024-04-22,09:18:53,ABC,732,369652.0
2024-04-22,09:18:54,ABC,252,369904.0
2024-04-22,09:18:55,ABC,100,370004.0
2024-04-22,09:18:56,ABC,701,370705.0
2024-04-22,09:18:57,ABC,1694,372399.0
2024-04-22,09:18:58,ABC,846,373245.0
2024-04-22,09:18:59,ABC,823,374068.0
2024-04-22,09:19:00,ABC,493,374561.0
2024-04-22,09:19:01,ABC,530,375091.0
2024-04-22,09:19:02,ABC,470,375561.0
2024-04-22,09:19:03,ABC,328,375889.0
2024-04-22,09:19:04,ABC,157,376046.0
2024-04-22,09:19:05,ABC,0,376046.0
2024-04-22,09:19:06,ABC,132,376178.0
2024-04-22,09:19:07,ABC,5,376183.0
2024-04-22,09:19:08,ABC,4672,380855.0
2024-04-22,09:19:09,ABC,249,381104.0
2024-04-22,09:19:10,ABC,4714,385818.0
2024-04-22,09:19:11,ABC,849,386667.0
2024-04-22,09:19:12,ABC,1358,388025.0
2024-04-22,09:19:13,ABC,13909,401934.0
2024-04-22,09:19:14,ABC,450,402384.0
2024-04-22,09:19:15,ABC,968,403352.0
2024-04-22,09:19:16,ABC,128,403480.0
2024-04-22,09:19:17,ABC,220,403700.0
2024-04-22,09:19:18,ABC,295,403995.0
2024-04-22,09:19:19,ABC,3,403998.0
2024-04-22,09:19:20,ABC,27,404025.0
2024-04-22,09:19:21,ABC,122,404147.0
2024-04-22,09:19:22,ABC,239,404386.0
2024-04-22,09:19:23,ABC,560,404946.0
2024-04-22,09:19:24,ABC,683,405629.0
2024-04-22,09:19:25,ABC,230,405859.0
2024-04-22,09:19:26,ABC,1522,407381.0
2024-04-22,09:19:27,ABC,772,408153.0
2024-04-22,09:19:28,ABC,2716,410869.0
2024-04-22,09:19:29,ABC,100,410969.0
2024-04-22,09:19:30,ABC,592,411561.0
2024-04-22,09:19:31,ABC,108,411669.0
2024-04-22,09:19:32,ABC,8279,419948.0
2024-04-22,09:19:33,ABC,750,420698.0
2024-04-22,09:19:34,ABC,0,420698.0
2024-04-22,09:19:35,ABC,4105,424803.0
2024-04-22,09:19:36,ABC,281,425084.0
2024-04-22,09:19:37,ABC,323,425407.0
2024-04-22,09:19:38,ABC,20,425427.0
2024-04-22,09:19:39,ABC,1336,426763.0
2024-04-22,09:19:40,ABC,21,426784.0
2024-04-22,09:19:41,ABC,48,426832.0
2024-04-22,09:19:42,ABC,113,426945.0
2024-04-22,09:19:43,ABC,425,427370.0
2024-04-22,09:19:44,ABC,355,427725.0
2024-04-22,09:19:45,ABC,730,428455.0
2024-04-22,09:19:46,ABC,105,428560.0
2024-04-22,09:19:47,ABC,1,428561.0
2024-04-22,09:19:48,ABC,2450,431011.0
2024-04-22,09:19:49,ABC,20,431031.0
2024-04-22,09:19:50,ABC,24,431055.0
2024-04-22,09:19:51,ABC,39,431094.0
2024-04-22,09:19:52,ABC,115,431209.0
2024-04-22,09:19:53,ABC,54,431263.0
2024-04-22,09:19:54,ABC,406,431669.0
2024-04-22,09:19:55,ABC,100,431769.0
2024-04-22,09:19:56,ABC,3,431772.0
2024-04-22,09:19:57,ABC,2486,434258.0
2024-04-22,09:19:58,ABC,250,434508.0
2024-04-22,09:19:59,ABC,10,434518.0
2024-04-22,09:20:00,ABC,7,434525.0
2024-04-22,09:20:01,ABC,6,434531.0
2024-04-22,09:20:02,ABC,198,434729.0
2024-04-22,09:20:03,ABC,203,434932.0
2024-04-22,09:20:04,ABC,143,435075.0
2024-04-22,09:20:05,ABC,0,435075.0
2024-04-22,09:20:06,ABC,216,435291.0
2024-04-22,09:20:07,ABC,0,435291.0
2024-04-22,09:20:08,ABC,210,435501.0
2024-04-22,09:20:09,ABC,353,435854.0
2024-04-22,09:20:10,ABC,6,435860.0
2024-04-22,09:20:11,ABC,3492,439352.0
2024-04-22,09:20:12,ABC,813,440165.0
2024-04-22,09:20:13,ABC,2160,442325.0
2024-04-22,09:20:14,ABC,527,442852.0
2024-04-22,09:20:15,ABC,300,443152.0
2024-04-22,09:20:16,ABC,237,443389.0
2024-04-22,09:20:17,ABC,4486,447875.0
2024-04-22,09:20:18,ABC,0,447875.0
2024-04-22,09:20:19,ABC,578,448453.0
2024-04-22,09:20:20,ABC,571,449024.0
2024-04-22,09:20:21,ABC,4902,453926.0
2024-04-22,09:20:22,ABC,9292,463218.0
2024-04-22,09:20:23,ABC,111,463329.0
2024-04-22,09:20:24,ABC,10,463339.0
2024-04-22,09:20:25,ABC,4331,467670.0
2024-04-22,09:20:26,ABC,540,468210.0
2024-04-22,09:20:27,ABC,567,468777.0
2024-04-22,09:20:28,ABC,0,468777.0
2024-04-22,09:20:29,ABC,510,469287.0
2024-04-22,09:20:30,ABC,8,469295.0
2024-04-22,09:20:31,ABC,238,469533.0
2024-04-22,09:20:32,ABC,80,469613.0
2024-04-22,09:20:33,ABC,177,469790.0
2024-04-22,09:20:34,ABC,1011,470801.0
2024-04-22,09:20:35,ABC,5,470806.0
2024-04-22,09:20:36,ABC,0,470806.0
2024-04-22,09:20:37,ABC,16460,487266.0
2024-04-22,09:20:38,ABC,971,488237.0
2024-04-22,09:20:39,ABC,4054,492291.0
2024-04-22,09:20:40,ABC,112,492403.0
2024-04-22,09:20:41,ABC,113,492516.0
2024-04-22,09:20:42,ABC,2,492518.0
2024-04-22,09:20:43,ABC,199,492717.0
2024-04-22,09:20:44,ABC,38,492755.0
2024-04-22,09:20:45,ABC,517,493272.0
2024-04-22,09:20:46,ABC,0,493272.0
2024-04-22,09:20:47,ABC,5501,498773.0
2024-04-22,09:20:48,ABC,16506,515279.0
2024-04-22,09:20:49,ABC,1,515280.0
2024-04-22,09:20:50,ABC,3798,519078.0
2024-04-22,09:20:51,ABC,285,519363.0
2024-04-22,09:20:52,ABC,1448,520811.0
2024-04-22,09:20:53,ABC,293,521104.0
2024-04-22,09:20:54,ABC,1353,522457.0
2024-04-22,09:20:55,ABC,935,523392.0
2024-04-22,09:20:56,ABC,134,523526.0
2024-04-22,09:20:57,ABC,420,523946.0
2024-04-22,09:20:58,ABC,2209,526155.0
2024-04-22,09:20:59,ABC,46,526201.0
2024-04-22,09:21:00,ABC,289,526490.0
2024-04-22,09:21:01,ABC,383,526873.0
2024-04-22,09:21:02,ABC,125,526998.0
2024-04-22,09:21:03,ABC,383,527381.0
2024-04-22,09:21:04,ABC,0,527381.0
2024-04-22,09:21:05,ABC,53,527434.0
2024-04-22,09:21:06,ABC,525,527959.0
2024-04-22,09:21:07,ABC,57,528016.0
2024-04-22,09:21:08,ABC,236,528252.0
2024-04-22,09:21:09,ABC,103,528355.0
2024-04-22,09:21:10,ABC,286,528641.0
2024-04-22,09:21:11,ABC,1,528642.0
2024-04-22,09:21:12,ABC,163,528805.0
2024-04-22,09:21:13,ABC,397,529202.0
2024-04-22,09:21:14,ABC,434,529636.0
2024-04-22,09:21:15,ABC,48,529684.0
2024-04-22,09:21:16,ABC,250,529934.0
2024-04-22,09:21:17,ABC,110,530044.0
2024-04-22,09:21:18,ABC,669,530713.0
2024-04-22,09:21:19,ABC,126,530839.0
2024-04-22,09:21:20,ABC,94,530933.0
2024-04-22,09:21:21,ABC,229,531162.0
2024-04-22,09:21:22,ABC,230,531392.0
2024-04-22,09:21:23,ABC,405,531797.0
2024-04-22,09:21:24,ABC,0,531797.0
2024-04-22,09:21:25,ABC,60,531857.0
2024-04-22,09:21:26,ABC,31,531888.0
2024-04-22,09:21:27,ABC,1031,532919.0
2024-04-22,09:21:28,ABC,350,533269.0
2024-04-22,09:21:29,ABC,504,533773.0
2024-04-22,09:21:30,ABC,298,534071.0
2024-04-22,09:21:31,ABC,320,534391.0
2024-04-22,09:21:32,ABC,20,534411.0
2024-04-22,09:21:33,ABC,1769,536180.0
2024-04-22,09:21:34,ABC,70,536250.0
2024-04-22,09:21:35,ABC,0,536250.0
2024-04-22,09:21:36,ABC,323,536573.0
2024-04-22,09:21:37,ABC,1,536574.0
2024-04-22,09:21:38,ABC,233,536807.0
2024-04-22,09:21:39,ABC,566,537373.0
2024-04-22,09:21:40,ABC,190,537563.0
2024-04-22,09:21:41,ABC,157,537720.0
2024-04-22,09:21:42,ABC,0,537720.0
2024-04-22,09:21:43,ABC,411,538131.0
2024-04-22,09:21:44,ABC,0,538131.0
2024-04-22,09:21:45,ABC,1176,539307.0
2024-04-22,09:21:46,ABC,0,539307.0
2024-04-22,09:21:47,ABC,11,539318.0
2024-04-22,09:21:48,ABC,2,539320.0
2024-04-22,09:21:49,ABC,0,539320.0
2024-04-22,09:21:50,ABC,75,539395.0
2024-04-22,09:21:51,ABC,0,539395.0
2024-04-22,09:21:52,ABC,527,539922.0
2024-04-22,09:21:53,ABC,25,539947.0
2024-04-22,09:21:54,ABC,34,539981.0
2024-04-22,09:21:55,ABC,3818,543799.0
2024-04-22,09:21:56,ABC,10,543809.0
2024-04-22,09:21:57,ABC,105,543914.0
2024-04-22,09:21:58,ABC,236,544150.0
2024-04-22,09:21:59,ABC,25,544175.0
2024-04-22,09:22:00,ABC,10,544185.0
2024-04-22,09:22:01,ABC,1451,545636.0
2024-04-22,09:22:02,ABC,82,545718.0
2024-04-22,09:22:03,ABC,86,545804.0
2024-04-22,09:22:04,ABC,1,545805.0
2024-04-22,09:22:05,ABC,56,545861.0
2024-04-22,09:22:06,ABC,5,545866.0
2024-04-22,09:22:07,ABC,100,545966.0
2024-04-22,09:22:08,ABC,28,545994.0
2024-04-22,09:22:09,ABC,2025,548019.0
2024-04-22,09:22:10,ABC,174,548193.0
2024-04-22,09:22:11,ABC,519,548712.0
2024-04-22,09:22:12,ABC,81,548793.0
2024-04-22,09:22:13,ABC,245,549038.0
2024-04-22,09:22:14,ABC,55,549093.0
2024-04-22,09:22:15,ABC,561,549654.0
2024-04-22,09:22:16,ABC,100,549754.0
2024-04-22,09:22:17,ABC,220,549974.0
2024-04-22,09:22:18,ABC,420,550394.0
2024-04-22,09:22:19,ABC,58,550452.0
2024-04-22,09:22:20,ABC,0,550452.0
2024-04-22,09:22:21,ABC,170,550622.0
2024-04-22,09:22:22,ABC,56,550678.0
2024-04-22,09:22:23,ABC,143,550821.0
2024-04-22,09:22:24,ABC,586,551407.0
2024-04-22,09:22:25,ABC,41,551448.0
2024-04-22,09:22:26,ABC,80,551528.0
2024-04-22,09:22:27,ABC,15,551543.0
2024-04-22,09:22:28,ABC,15,551558.0
2024-04-22,09:22:29,ABC,1120,552678.0
2024-04-22,09:22:30,ABC,45,552723.0
2024-04-22,09:22:31,ABC,9,552732.0
2024-04-22,09:22:32,ABC,0,552732.0
2024-04-22,09:22:33,ABC,500,553232.0
2024-04-22,09:22:34,ABC,99,553331.0
2024-04-22,09:22:35,ABC,400,553731.0
2024-04-22,09:22:36,ABC,108,553839.0
2024-04-22,09:22:37,ABC,0,553839.0
2024-04-22,09:22:38,ABC,230,554069.0
2024-04-22,09:22:39,ABC,25,554094.0
2024-04-22,09:22:40,ABC,55,554149.0
2024-04-22,09:22:41,ABC,2,554151.0
2024-04-22,09:22:42,ABC,52,554203.0
2024-04-22,09:22:43,ABC,1061,555264.0
2024-04-22,09:22:44,ABC,20,555284.0
2024-04-22,09:22:45,ABC,88,555372.0
2024-04-22,09:22:46,ABC,0,555372.0
2024-04-22,09:22:47,ABC,5,555377.0
2024-04-22,09:22:48,ABC,1060,556437.0
2024-04-22,09:22:49,ABC,205,556642.0
2024-04-22,09:22:50,ABC,0,556642.0
2024-04-22,09:22:51,ABC,101,556743.0
2024-04-22,09:22:52,ABC,33,556776.0
2024-04-22,09:22:53,ABC,174,556950.0
2024-04-22,09:22:54,ABC,27,556977.0
2024-04-22,09:22:55,ABC,211,557188.0
2024-04-22,09:22:56,ABC,750,557938.0
2024-04-22,09:22:57,ABC,49,557987.0
2024-04-22,09:22:58,ABC,50,558037.0
2024-04-22,09:22:59,ABC,0,558037.0
2024-04-22,09:23:00,ABC,1,558038.0
2024-04-22,09:23:01,ABC,10,558048.0
2024-04-22,09:23:02,ABC,0,558048.0
2024-04-22,09:23:03,ABC,955,559003.0
2024-04-22,09:23:04,ABC,29424,588427.0
2024-04-22,09:23:05,ABC,694,589121.0
2024-04-22,09:23:06,ABC,1356,590477.0
2024-04-22,09:23:07,ABC,456,590933.0
2024-04-22,09:23:08,ABC,40,590973.0
2024-04-22,09:23:09,ABC,0,590973.0
2024-04-22,09:23:10,ABC,323,591296.0
2024-04-22,09:23:11,ABC,196,591492.0
2024-04-22,09:23:12,ABC,0,591492.0
2024-04-22,09:23:13,ABC,2651,594143.0
2024-04-22,09:23:14,ABC,87,594230.0
2024-04-22,09:23:15,ABC,2919,597149.0
2024-04-22,09:23:16,ABC,30,597179.0
2024-04-22,09:23:17,ABC,0,597179.0
2024-04-22,09:23:18,ABC,26,597205.0
2024-04-22,09:23:19,ABC,259,597464.0
2024-04-22,09:23:20,ABC,101,597565.0
2024-04-22,09:23:21,ABC,1451,599016.0
2024-04-22,09:23:22,ABC,211,599227.0
2024-04-22,09:23:23,ABC,200,599427.0
2024-04-22,09:23:24,ABC,125,599552.0
2024-04-22,09:23:25,ABC,65,599617.0
2024-04-22,09:23:26,ABC,109,599726.0
2024-04-22,09:23:27,ABC,409,600135.0
2024-04-22,09:23:28,ABC,111,600246.0
2024-04-22,09:23:29,ABC,1,600247.0
2024-04-22,09:23:30,ABC,1029,601276.0
2024-04-22,09:23:31,ABC,0,601276.0
2024-04-22,09:23:32,ABC,50,601326.0
2024-04-22,09:23:33,ABC,350,601676.0
2024-04-22,09:23:34,ABC,0,601676.0
2024-04-22,09:23:35,ABC,0,601676.0
2024-04-22,09:23:36,ABC,25,601701.0
2024-04-22,09:23:37,ABC,25,601726.0
2024-04-22,09:23:38,ABC,536,602262.0
2024-04-22,09:23:39,ABC,108,602370.0
2024-04-22,09:23:40,ABC,198,602568.0
2024-04-22,09:23:41,ABC,86,602654.0
2024-04-22,09:23:42,ABC,160,602814.0
2024-04-22,09:23:43,ABC,0,602814.0
2024-04-22,09:23:44,ABC,21,602835.0
2024-04-22,09:23:45,ABC,1,602836.0
2024-04-22,09:23:46,ABC,366,603202.0
2024-04-22,09:23:47,ABC,13,603215.0
2024-04-22,09:23:48,ABC,785,604000.0
2024-04-22,09:23:49,ABC,100,604100.0
2024-04-22,09:23:50,ABC,1083,605183.0
2024-04-22,09:23:51,ABC,56,605239.0
2024-04-22,09:23:52,ABC,100,605339.0
2024-04-22,09:23:53,ABC,25,605364.0
2024-04-22,09:23:54,ABC,168,605532.0
2024-04-22,09:23:55,ABC,101,605633.0
2024-04-22,09:23:56,ABC,14,605647.0
2024-04-22,09:23:57,ABC,0,605647.0
2024-04-22,09:23:58,ABC,109,605756.0
2024-04-22,09:23:59,ABC,0,605756.0
2024-04-22,09:24:00,ABC,702,606458.0
2024-04-22,09:24:01,ABC,140,606598.0
2024-04-22,09:24:02,ABC,133,606731.0
2024-04-22,09:24:03,ABC,80,606811.0
2024-04-22,09:24:04,ABC,971,607782.0
2024-04-22,09:24:05,ABC,0,607782.0
2024-04-22,09:24:06,ABC,489,608271.0
2024-04-22,09:24:07,ABC,25,608296.0
2024-04-22,09:24:08,ABC,10,608306.0
2024-04-22,09:24:09,ABC,118,608424.0
2024-04-22,09:24:10,ABC,150,608574.0
2024-04-22,09:24:11,ABC,15,608589.0
2024-04-22,09:24:12,ABC,3,608592.0
2024-04-22,09:24:13,ABC,0,608592.0
2024-04-22,09:24:14,ABC,1000,609592.0
2024-04-22,09:24:15,ABC,11195,620787.0
2024-04-22,09:24:16,ABC,170,620957.0
2024-04-22,09:24:17,ABC,170,621127.0
2024-04-22,09:24:18,ABC,102,621229.0
2024-04-22,09:24:19,ABC,20,621249.0
2024-04-22,09:24:20,ABC,12207,633456.0
2024-04-22,09:24:21,ABC,584,634040.0
2024-04-22,09:24:22,ABC,375,634415.0
2024-04-22,09:24:23,ABC,0,634415.0
2024-04-22,09:24:24,ABC,135,634550.0
2024-04-22,09:24:25,ABC,574,635124.0
2024-04-22,09:24:26,ABC,177,635301.0
2024-04-22,09:24:27,ABC,396,635697.0
2024-04-22,09:24:28,ABC,734,636431.0
2024-04-22,09:24:29,ABC,112,636543.0
2024-04-22,09:24:30,ABC,71,636614.0
2024-04-22,09:24:31,ABC,6,636620.0
2024-04-22,09:24:32,ABC,0,636620.0
2024-04-22,09:24:33,ABC,4125,640745.0
2024-04-22,09:24:34,ABC,66,640811.0
2024-04-22,09:24:35,ABC,29,640840.0
2024-04-22,09:24:36,ABC,307,641147.0
2024-04-22,09:24:37,ABC,483,641630.0
2024-04-22,09:24:38,ABC,10,641640.0
2024-04-22,09:24:39,ABC,22,641662.0
2024-04-22,09:24:40,ABC,148,641810.0
2024-04-22,09:24:41,ABC,55,641865.0
2024-04-22,09:24:42,ABC,33,641898.0
